x,linear_u,linear_w,linear_phi,nonlinear_u,nonlinear_w,nonlinear_phi
1.499999910593032837e-01,2.000289896386675537e-05,-1.246528923511505127e-01,6.455884128808975220e-02,4.420482437126338482e-04,-1.162253320217132568e-01,5.953094735741615295e-02
1.550000011920928955e-01,2.058223071799147874e-05,-1.313643306493759155e-01,6.535236537456512451e-02,3.569455293472856283e-04,-1.224318668246269226e-01,6.023860350251197815e-02
1.599999964237213135e-01,2.115800634783226997e-05,-1.381510049104690552e-01,6.607048958539962769e-02,2.675577416084706783e-04,-1.287034749984741211e-01,6.087573617696762085e-02
1.649999916553497314e-01,2.172883978346362710e-05,-1.450056284666061401e-01,6.671441346406936646e-02,1.742058084346354008e-04,-1.350335180759429932e-01,6.144355237483978271e-02
1.700000017881393433e-01,2.229554775112774223e-05,-1.519209295511245728e-01,6.728525459766387939e-02,7.723407179582864046e-05,-1.414153575897216797e-01,6.194314733147621155e-02
1.749999970197677612e-01,2.285552545799873769e-05,-1.588896363973617554e-01,6.778419762849807739e-02,-2.303357541677542031e-05,-1.478424668312072754e-01,6.237568706274032593e-02
1.799999922513961792e-01,2.341472645639441907e-05,-1.659046262502670288e-01,6.821240484714508057e-02,-1.262265141122043133e-04,-1.543084681034088135e-01,6.274233758449554443e-02
1.850000023841857910e-01,2.396417585259769112e-05,-1.729587465524673462e-01,6.857103109359741211e-02,-2.319933118997141719e-04,-1.608069986104965210e-01,6.304422020912170410e-02
1.899999976158142090e-01,2.451160071359481663e-05,-1.800449788570404053e-01,6.886123865842819214e-02,-3.399595152586698532e-04,-1.673317551612854004e-01,6.328251212835311890e-02
1.949999928474426270e-01,2.504813710402231663e-05,-1.871562749147415161e-01,6.908419728279113770e-02,-4.497652989812195301e-04,-1.738766431808471680e-01,6.345833837985992432e-02
1.999999880790710449e-01,2.558566484367474914e-05,-1.942857503890991211e-01,6.924103945493698120e-02,-5.610204534605145454e-04,-1.804354935884475708e-01,6.357288360595703125e-02
2.049999982118606567e-01,2.611118361528497189e-05,-2.014265805482864380e-01,6.933293491601943970e-02,-6.733524496667087078e-04,-1.870023757219314575e-01,6.362726539373397827e-02
2.099999934434890747e-01,2.663172926986590028e-05,-2.085719853639602661e-01,6.936104595661163330e-02,-7.863721693865954876e-04,-1.935712695121765137e-01,6.362265348434448242e-02
